Ep.,구분,이름,메뉴,계절,시/도,군/구,지번,전화번호,비고,Filter,formatted_address,lat,lng
Ep.12,맛집,미성당납작만두,만두(납작만두),,대구,중,남산4동 104-13,053-255-0742,,1,대한민국 대구광역시 중구 남산4동 104-13,35.8632927,128.5822061
Ep.12,맛집,사해방,"만두(물만두, 군만두)",,부산,동,초량2동 553-3,051-463-9883,,1,대한민국 부산광역시 동구 초량2동 553-3,35.1152309,129.0386062
Ep.12,맛집,홍성방,"만두(물만두, 군만두)",,부산,동,초량1동 571,051-467-5398,,1,대한민국 부산광역시 동구 초량1동,35.11395040000001,129.0368971
Ep.12,맛집,보영만두,만두,,경기,수원,장안구 팔달로 271,031-255-1085,"쫄면, 만두, 쿨피스.
쫄면과 만두를 섞어먹는것이 특징.
쫄면은 본점 만두는 영통점이 더 나음.",1,대한민국 경기도 수원시 장안구 팔달로 271,37.2895148,127.0143765
Ep.12,맛집,서문우동,"빵, 우동",,충북,청주,상당구 서문동 166-3,043-256-3334,2째 4째 주 일요일 휴무.,1,대한민국 충청북도 청주시 상당구 서문동 166-3,36.6354627,127.4851255
Ep.12,맛집,노독일처,만두(소룡포),,서울,서초,잠원동 15-10,02-517-4552,,1,대한민국 서울특별시 서초구 잠원동 15-10,37.515263,127.0164659
Ep.12,맛집,원보,만두,,인천,중,북성동2가 10-13,032-773-7888,,1,대한민국 인천광역시 중구 북성동2가 10-13,37.4752062,126.6189574
Ep.12,맛집,십리향,만두(화덕만두),,인천,중,북성동2가 10-26,032-762-5888,,1,대한민국 인천광역시 중구 북성동2가 10-26,37.475097,126.6187887
Ep.12,맛집,파오파오,만두,,서울,송파,잠실동 205-16,02-412-9198,,1,대한민국 서울특별시 송파구 잠실동 205-16,37.50891300000001,127.0839982
Ep.12,맛집,자하손만두,"만두국, 편수",,서울,종로,부암동 245-2,02-394-4488,,1,대한민국 서울특별시 종로구 부암동 245-2,37.5930963,126.9660366
Ep.12,맛집,홍복,만두,,서울,마포,연남동 224-41,02-323-1698,S02E11 야끼만두 추천,1,대한민국 서울특별시 마포구 연남동 224-41,37.5630577,126.9263647
Ep.12,맛집,평래옥,만두(꿩),,서울,중,저동2가 18-1,02-2267-5892,,1,대한민국 서울특별시 중구 저동2가 18-1,37.56487389999999,126.9903716
Ep.12,맛집,은주정,김치찌개,,서울,중,주교동 43-23,02-2265-4669,,1,대한민국 서울특별시 중구 주교동 43-23,37.5686417,126.9997423
Ep.12,맛집,성북동집,만두,,서울,성북,성북동 237-1,02-747-6234,,1,대한민국 서울특별시 성북구 성북동 237-1,37.5947577,126.9936414
Ep.12,맛집,개성집,만두,,서울,동대문,용두동 201-2,02-923-6779,,1,대한민국 서울특별시 동대문구 용두동 201-2,37.5794046,127.0280119
Ep.12,맛집,갯마을,만두국,,서울,용산,이촌동 300-23,02-798-5655,,1,대한민국 서울특별시 용산구 이촌동 300-23,37.5193472,126.9750134
Ep.12,맛집,쟈니덤플링,만두,,서울,용산,이태원1동 3,02-790-8830,,1,대한민국 서울특별시 용산구 이태원1동,37.5323175,126.9949965
Ep.12,맛집,딘타이펑(명동점),만두(소룡포),,서울,중,명동1가 59-1,02-771-2778,,1,대한민국 서울특별시 중구 명동1가 59-1,37.5642997,126.9839286
Ep.12,이 집에 가라,만두집,만두,,충북,청주,상당구 서문동 162-6,043-223-9990,근래 들어 맛이 떨어짐. (36회),1,대한민국 충청북도 청주시 상당구 서문동 162-6,36.635456,127.4852507
Ep.12,이 집에 가라,산하,만두국,,서울,영등포,여의도동 44-14,02-782-1420,,1,대한민국 서울특별시 영등포구 여의도동 44-14,37.519303,126.9314898
Ep.12,이 집에 가라,수정궁,"만두, 닭날개튀김",,서울,도봉,방학동 669-3,02-3491-0440,S02E11 찐만두가 주력이지만 군만두도 훌륭함.,1,대한민국 서울특별시 도봉구 방학동 669-3,37.6620613,127.0329025
Ep.13,이 집에 가라,옥천식육식당,김치찌개,,경북,경주,양월리 1137-11,054-761-2154,,1,대한민국 경상북도 경주시 안강읍 양월리 1137-11,35.9927471,129.2232041
Ep.13,맛집,모모스,카페(커피),,부산,금정,부곡동 873-98,051-512-7034,,1,대한민국 부산광역시 금정구 부곡동 873-98,35.2192318,129.0864874
Ep.13,맛집,광화문집,김치찌개,,서울,종로,당주동 43,02-739-7737,,1,대한민국 서울특별시 종로구 당주동 43,37.571335,126.9749738
Ep.13,맛집,나무사이로,카페(커피),,서울,종로,내자동 196,070-7590-0845,,1,대한민국 서울특별시 종로구 내자동 196,37.5745951,126.9709533
Ep.13,맛집,굴다리식당,김치찌개,,서울,마포,도화동 182-10,02-706-0323,,1,대한민국 서울특별시 마포구 도화동 182-10,37.541472,126.9506659
Ep.13,맛집,커피리브레,카페(커피),,서울,마포,연남동 227-15,02-334-0615,,1,대한민국 서울특별시 마포구 연남동 227-15,37.5623371,126.9266909
Ep.13,맛집,장호왕곱창,김치찌개,,서울,중,순화동 6-16,02-756-5070,,1,대한민국 서울특별시 중구 순화동 6-16,37.56235390000001,126.9703633
Ep.14,맛집,용산회식당,횟밥,,경북,경주,내남면 이조리 610-3,054-748-2119,,1,대한민국 경상북도 경주시 내남면 이조리 610-3,35.7514523,129.2058448
Ep.14,맛집,최네집,부대찌개,,경기,평택,서정동 779-3,031-664-8922,,1,대한민국 경기도 평택시 서정동 779-3,37.0702144,127.0640181
Ep.14,맛집,김네집,부대찌개,,경기,평택,신장동 322-38,031-666-3648,,1,대한민국 경기도 평택시 신장동 322-38,37.0808659,127.05271
Ep.14,맛집,금성스테이크/부대찌개,부대찌개,,서울,강남,신사동 660-13,02-547-4872,,1,대한민국 서울특별시 강남구 신사동 660-13,37.5278458,127.0378703
Ep.14,맛집,숙자네,부대전골,,서울,서초,서초동 1451-2,02-585-5659,,1,대한민국 서울특별시 서초구 서초동 1451-2,37.4831709,127.0122203
Ep.14,맛집,송백부대찌개,부대찌개,,서울,종로,도렴동 60 도렴빌딩 지하1층,02-738-1386,,1,대한민국 서울특별시 종로구 도렴동 60,37.5736116,126.9742022
Ep.14,맛집,오뎅식당,부대찌개,,경기,의정부,의정부1동 220-58,031-842-0423,,1,대한민국 경기도 의정부시 의정부1동 220-58,37.7440498,127.0494386
Ep.14,맛집,고암식당,부대찌개,,서울,용산,이태원동 123-2,02-796-1813,,1,대한민국 서울특별시 용산구 이태원동 123-2,37.5349447,126.9950896
Ep.14,맛집,바다식당,부대찌개(존슨탕),,서울,용산,한남동 743-7,02-795-1317,,1,대한민국 서울특별시 용산구 한남동 743-7,37.5371402,126.9995024
Ep.14,이 집에 가라,삼거리식당,부대찌개,,경기,파주,문산읍 선유리 950-19,031-952-3432,,1,대한민국 경기도 파주시 문산읍 선유리 950-19,37.86042430000001,126.7873302
Ep.14,이 집에 가라,정미식당,부대찌개,,경기,파주,문산읍 901-9,031-952-1892,"S02E19
문산의 탑2를 다투는곳.",1,대한민국 경기도 파주시 문산읍 선유리 901-9,37.8624696,126.7879536
Ep.14,이 집에 가라,충북식당,부대찌개,,경기,파주,문산리 10-42,031-952-3612,,1,대한민국 경기도 파주시 문산읍 문산리 10-42,37.8564679,126.7842542
Ep.15,맛집,정인면옥평양냉면,냉면,,경기,광명,광명2동 91-10,02-2683-2612,"조장훈.
본점 주인이 점포를 물려주고 여의도로 이사함.",1,대한민국 경기도 광명시 광명2동 91-10,37.4829061,126.8566767
Ep.15,맛집,정인면옥평양냉면,냉면,,서울,영등포,여의도동 13-1,02-2683-2615,"조장훈.
본점 주인이 점포를 물려주고 여의도로 이사함.",1,대한민국 서울특별시 영등포구 여의도동 13-1,37.5307075,126.9216785
Ep.15,맛집,평양냉면(평양면옥),냉면,,서울,구로,오류1동 13-55,02-2614-2263,조장훈. 배달가능.,1,대한민국 서울특별시 구로구 오류1동 13-55,37.4963786,126.8421737
Ep.15,이 집에 가라,다시식당,소바,,경남,의령,의령읍 서동리 491-7,055-573-2514,인근의 망개떡 추천.,1,대한민국 경상남도 의령군 의령읍 서동리 491-7,35.3192208,128.2603615
Ep.15,맛집,할매팥빙수단팥죽,팥죽,,부산,남,용호동 148-2,051-623-9946,"여름 팥빙수, 겨울 단팥죽 판매.
가격이 저렴함. (2000~3000원)",1,대한민국 부산광역시 남구 용호동 148-2,35.1242222,129.1110888
Ep.15,맛집,베테랑분식,쫄면/칼국수,,전북,전주,완산구 교동 85-1,063-285-9898,"분식집 유일 전용 주차장 보유.
음식은 크게 기대하지 말것.",1,대한민국 전라북도 전주시 완산구 교동 85-1,35.8133881,127.1513543
Ep.15,맛집,성미당,비빔밥,,전북,전주,완산구 중앙동3가 31-2,063-284-6595,,1,대한민국 전라북도 전주시 완산구 중앙동3가 31-2,35.8173299,127.1452968
Ep.15,맛집,서울소바,소바,,전북,전주,완산구 중앙동1가 17-1,063-284-3879,12월에서 2월까지 휴점.,1,대한민국 전라북도 전주시 완산구 중앙동1가 17-1,35.8167714,127.1429325
Ep.15,맛집,한양소바,소바,,전북,전주,완산구 고사동 286-22,063-251-1377,조장훈. 시레기국로 추천.,1,대한민국 전라북도 전주시 완산구 고사동,35.8202621,127.143044
Ep.15,맛집,엄마손칼국수,칼국수(팥칼국수),,전남,구례,구례읍 봉동리 211,061-782-8484,"이종한.
이전 위치에서 이전함. 장날에만 영업(3/8일 장) [맹렬우주한량]",1,대한민국 전라남도 구례군 구례읍 봉동리 211,35.2099176,127.4697072
Ep.15,맛집,생각보다맛있는집,팥죽,,서울,관악,중앙동 32-2,02-877-7818,조장훈. 국산 재료만 고집.,1,대한민국 서울특별시 관악구 중앙동 32-2,37.4839807,126.9541921
Ep.15,맛집,전호 메밀우동,소바,,서울,관악,봉천동 1664-14,02-885-6693,면빨은 훌륭한 2:8 소바. 육수는 조금 달지만 서울에서 경쟁 상대를 찾아보기 어려움.,1,대한민국 서울특별시 관악구 봉천동 1664-14,37.4789576,126.9571655
Ep.15,맛집,멧돌소바(재오픈예정),소바,,서울,강남,압구정로28길 22-11,02-540-4578,육수보다는 가장 일본적인 스타일의 면이 좋음.,1,대한민국 서울특별시 강남구 압구정로28길 22-11,37.5249007,127.0265982
Ep.15,맛집,서울서둘째로잘하는집,팥죽,,서울,종로,삼청동 28-21,02-734-5302,,1,대한민국 서울특별시 종로구 삼청동 28-21,37.5862055,126.9818215
Ep.15,맛집,신당동천팥죽,팥죽,,서울,중,신당동 120-26,02-2237-6385,,1,대한민국 대구광역시 달서구 신당동,35.858935,128.498816
Ep.15,맛집,동빙고,팥죽,,서울,용산,이촌동 301-162,02-794-7171,,1,대한민국 서울특별시 용산구 이촌동 301-162,37.5186483,126.9823443
Ep.15,이 집에 가라,진미집,소바,,전북,전주,완산구 전동 237,063-288-4020,"새알 팥죽, 팥 칼국수도 추천.",1,대한민국 전라북도 전주시 완산구 전동 237,35.8111707,127.1504296
Ep.15,이 집에 가라,겐돈소바,소바,,전북,전주,덕진구 인후동1가 850-1,063-246-2585,,1,대한민국 전라북도 전주시 덕진구 인후동1가 850-1,35.8347289,127.1658448
Ep.15,걸신 인문학,환공어묵,어묵,,부산,중,부평동2가 14-2,051-245-2969,"http://www.환공어묵.kr/
날이 갈수록 품질이 떨어져 추천 리스트 탈락이 고려됨.(41회)",1,대한민국 부산광역시 중구 부평동2가 14-2,35.1016328,129.026282
Ep.15,걸신 인문학,해참미도어묵,어묵,,부산,중,부평동2가 14-5,051-245-2968,"택배 가능.
http://www.미도어묵.com/ (홈페이지 리뉴얼중)
날이 갈수록 품질이 떨어져 추천 리스트 탈락 위기에 있음.(41회)",1,대한민국 부산광역시 중구 부평동2가 14-5,35.1017112,129.0261733
Ep.16,맛집,만남의 식당,곰치해장국,,강원,삼척,정하동 41-75,033-574-1645,,1,대한민국 강원도 삼척시 정하동 41,37.4394185,129.191016
Ep.16,맛집,국일따로국밥,육개장,,대구,중,전동 7-1,053-253-7623,,1,대한민국 인천광역시 중구 전동 7-1,37.4780854,126.6298236
Ep.16,맛집,원조미풍해장국,해장국,,제주,제주,삼도2동 143-2,064-758-7522,,1,대한민국 제주특별자치도 제주시 삼도2동 143-2,33.5112617,126.5229262
Ep.16,맛집,제일식당,"해장국, 육회비빔밥",,경남,진주,대안동 8-291,055-741-5591,해장국은 아침에만 판매한다고 함.,1,대한민국 경상남도 진주시 대안동 8-291,35.1942924,128.0848098
Ep.16,맛집,부평옥해장국,해장국(뼈),,인천,동,송림동 252-16,032-762-2500,영춘옥 계열 맑은 해장국.,1,대한민국 인천광역시 송림동 102 동산휴먼시아1단지아파트,37.4755406,126.6485595
Ep.16,맛집,청진옥,해장국,,서울,종로,종로1가 24,02-735-1690,,1,대한민국 서울특별시 종로구 종로1가 24,37.5708033,126.9798544
Ep.16,맛집,역전회관,"불고기(바싹불고기), 선지술국",,서울,마포,염리동 173-21,02-793-2019,,1,대한민국 서울특별시 마포구 염리동 173-21,37.5428827,126.9469899
Ep.16,맛집,황해도원조빈대떡,빈대떡,,서울,종로,예지동 6-1 광장시장 내,011-9166-0661,,1,대한민국 서울특별시 종로구 예지동 6-1,37.5700023,126.9989023
Ep.16,맛집,부부청대문,해장국,,서울,중,광희동2가 298-2,02-2273-6772,,1,대한민국 서울특별시 중구 광희동2가 298-2,37.5634214,127.0080048
Ep.16,맛집,용문해장국,해장국,,서울,용산,용문동 8-95,02-712-6290,,1,대한민국 서울특별시 용산구 용문동 8-95,37.537931,126.9608607
Ep.16,맛집,장터국밥,해장국(선지국수),,울산,울주,온양읍 남창리 147-2,052-238-3470,"후추가 가미됨. 국밥과는 묘하게 다른 맛.
선지국수 추천.",1,대한민국 울산광역시 울주군 온양읍 남창리 147-2,35.4166401,129.2823001
Ep.17,맛집,주방장이 고릴라,여러 요리,,서울,서초,방배동 766-34,070-4137-5554,,1,대한민국 서울특별시 서초구 방배동 766-34,37.4939942,126.9839466
Ep.17,맛집,나나하치,회,,서울,서대문,연희동 81-18,02-338-4676,,1,대한민국 서울특별시 서대문구 연희동 81-18,37.5711324,126.934088
Ep.17,기타,형제상회,"스카치, 위스키",,서울,중,남창동49,,"지하에 있음. 스카치 - 하일랜드 위스키 '더 글랜 리벳 12년' (우아하고 격조있는) 7~8만원선, '글랜 오린지 10년' [가장 훌륭한 보르도 와인의 과실향, 아로마향이 강하다, 5~6만원선, '라프로익12년', '보모'",1,대한민국 서울특별시 중구 남창동,37.5578822,126.9772626
Ep.18,이 집에 가라,킨쇼,스시,,서울,송파,방이동 190-15,02-420-8182,,1,대한민국 서울특별시 송파구 방이동 190-15,37.5110314,127.1245231
Ep.18,맛집,김뿌라,스시,,서울,마포,연남동 369-15,02-333-2508,,1,대한민국 서울특별시 마포구 연남동 369-15,37.56313069999999,126.9207393
Ep.18,맛집,박용석스시,스시,,서울,마포,서교동 465-1,02-325-0151,,1,대한민국 서울특별시 마포구 서교동 465-1,37.5546817,126.9162152
Ep.18,맛집,로지스시,스시,,서울,동대문,이문동 237-101,02-957-4004,,1,대한민국 서울특별시 동대문구 이문동 237-101,37.6030941,127.0659872
Ep.18,이 집에 가라,오가와,스시,,서울,종로,당주동 5,02-735-1001,,1,대한민국 서울특별시 종로구 당주동 5,37.5719994,126.9742775
Ep.18,맛집,고래명가,고래고기,,울산,남,장생포동 87-12,052-269-2361,고래요리 모듬,1,대한민국 울산광역시 남구 야음장생포동 87-12,35.502434,129.3769205
Ep.18,맛집,스키야바시 지로(すきやばし次郎),스시,,도쿄,츄오,긴자 4-2-15,81-3-3535-3600,9개월전에 예약해야함. 18점에 3만엔정도. 영화에도 나옴. '새끼전어스시' 최고. 미슐랭 별3개,1,"4 Chome-2-15 Ginza, Chūō-ku, Tōkyō-to 104-0061 일본",35.6726112,139.7640229
Ep.18,맛집,福寿司 (후쿠스시),스시,,"福岡県
(후쿠오카현)","福岡市
(후쿠오카시)","中央区清川2-9-3
(츄오구 키요 2-9-3)",+81 92-531-3159,"특상(10EA) 3300엔

S02E09
지역 주민들에게도 널리 알려져 있음.
주방 앞 테이블에 앉기를 권장.

S02E26
10피스 추천.
우리나라와 달리 크기가 큰 편으로 네타의 크기가 큼.
밥알이 입 안에서 확 퍼지는 느낌이 좋음.
스시에 올라간 새우가 실제로 살아있으며 겉을 처리하여 바삭하지만 녹아내리는 식감을 냄.
가성비가 매우 뛰어나 특상 10피스 4만원가량.
퇴근 후 들리기 좋은 소박함이 있음.",1,"2 Chome-9-3 Kiyokawa, Chūō-ku, Fukuoka-shi, Fukuoka-ken 810-0005 일본",33.5810363,130.4090428
Ep.19,이 집에 가라,부성수산,과메기,,경북,영덕,창포리 685-1,054-732-8798,,1,대한민국 경상북도 영덕군 영덕읍 창포리 685-1,36.4091842,129.4290683
Ep.20,맛집,폴바셋(두산타워 쇼핑동점),아이스크림,,서울,중,을지로6가 18-12 두산타워 쇼핑동 1층 101호,02-3398-4747,"산양우유아이스크림, '상하목장'의 아이스크림과 같은 재료",1,대한민국 서울특별시,37.566535,126.9779692
